VideoID;Réalisateurs;SourceURL;Note
3383;Alain Chabat;https://www.imdb.com/title/tt7018010/;
3385;Sam Raimi;https://www.imdb.com/title/tt9419884/;
3386;Jake Kasdan;https://www.imdb.com/title/tt14948432/;
3387;Takanori Tsujimoto;https://www.imdb.com/title/tt5776208/;
3388;José Padilha;https://www.imdb.com/title/tt1234721/;
3389;Sylvester Stallone;https://www.imdb.com/title/tt1320253/;
3390;Christopher McQuarrie;https://www.imdb.com/title/tt4912910/;
3421;Jackie Chan;https://www.imdb.com/title/tt0099558/;
3432;David Ayer;https://www.imdb.com/title/tt9150192/;
3433;Keisuke Inoue;https://www.imdb.com/title/tt15447084/;
3434;Jim Abrahams | David Zucker | Jerry Zucker;https://www.imdb.com/title/tt0080339/;
3659;James Wong;https://www.imdb.com/title/tt0195714/;
3660;Steven Quale;https://www.imdb.com/title/tt1622979/;
3661;James Wong;https://www.imdb.com/title/tt0414982/;
3662;David R. Ellis;https://www.imdb.com/title/tt0309593/;
3665;David R. Ellis;https://www.imdb.com/title/tt1144884/;
3676;Eric Carrière | Francis Ginibre;https://www.imdb.com/title/tt9169966/;
3677;Alexandre Coffre;https://www.imdb.com/title/tt6465308/;
3678;Kim Sung-hoon;https://www.imdb.com/title/tt6927152/;
3679;Brad Peyton;https://www.imdb.com/title/tt2231461/;
3680;Steven Spielberg;https://www.imdb.com/title/tt1677720/;
3681;Rawson Marshall Thurber;https://www.imdb.com/title/tt5758778/;
3682;Jon M. Chu;https://www.imdb.com/title/tt3110958/;
3683;Johannes Roberts;https://www.imdb.com/title/tt1285009/;
3684;Phil Johnston | Rich Moore;https://www.imdb.com/title/tt5848272/;
3685;Tony Giglio;https://www.imdb.com/title/tt8328716/;
3686;Daniel Lee;https://www.imdb.com/title/tt3672840/;
3687;Tonino Valerii;https://www.imdb.com/title/tt0070215/;
3688;Ridley Scott;https://www.imdb.com/title/tt0955308/;Correspondance retenue : Robin des Bois de Ridley Scott (2010).
3689;Kevin Reynolds;https://www.imdb.com/title/tt0102798/;
3691;Colin Trevorrow;https://www.imdb.com/title/tt0369610/;
3743;Robert Zemeckis;https://www.imdb.com/title/tt0088763/;
3744;Robert Zemeckis;https://www.imdb.com/title/tt0096874/;
3745;Babak Najafi;https://www.imdb.com/title/tt3300542/;
3746;Matt Reeves;https://www.imdb.com/title/tt3450958/;
3747;Robert Zemeckis;https://www.imdb.com/title/tt0099088/;
3748;Zach Braff;https://www.imdb.com/title/tt2568862/;
3749;Martin Campbell;https://www.imdb.com/title/tt1133985/;
3772;Jean-Paul Rouve;https://www.imdb.com/title/tt33613785/;
3801;Dan Trachtenberg | Joshua Wassung;https://www.imdb.com/title/tt36463894/;
3856;Peter Browngardt;https://www.imdb.com/title/tt15352542/;
3926;Zach Lipovsky | Adam B. Stein;https://www.imdb.com/title/tt9619824/;
3930;Len Wiseman;https://www.imdb.com/title/tt7181546/;
3931;Hark Tsui;https://www.imdb.com/title/tt28131433/;
4104;Jun'ya Satô;https://www.imdb.com/title/tt0327002/;Correspondance retenue : Manhunt, film japonais de 1976.
4106;Gareth Edwards;https://www.imdb.com/title/tt1470827/;
4107;Tom Green;https://www.imdb.com/title/tt1935302/;
4130;Jake Schreier;https://www.imdb.com/title/tt20969586/;
4132;Dean Fleischer Camp;https://www.imdb.com/title/tt11655566/;
4133;Malek Akkad;https://www.imdb.com/title/tt3259178/;Correspondance retenue : Free Fall, film d’action américain de 2014.
4137;Guy Ritchie;https://www.imdb.com/title/tt11083552/;
4138;Dan Trachtenberg;https://www.imdb.com/title/tt11866324/;
4139;Ayako Kouno | Masakazu Ohara;https://www.imdb.com/title/tt15830702/;
4140;Richard Donner;https://www.imdb.com/title/tt0093409/;
4141;Colin Trevorrow;https://www.imdb.com/title/tt8041270/;
4142;Jon Favreau;https://www.imdb.com/title/tt0409847/;
4145;Keitarô Motonaga;https://www.imdb.com/title/tt5331768/;
4174;Ridley Scott;https://www.imdb.com/title/tt1528100/;
4181;Neil Burger;https://www.imdb.com/title/tt1219289/;
4182;Danny Boyle;https://www.imdb.com/title/tt10548174/;
4183;Olivier Baroux;https://www.imdb.com/title/tt8163224/;
4184;M. Night Shyamalan;https://www.imdb.com/title/tt26753003/;
4185;Agustín Díaz Yanes;https://www.imdb.com/title/tt5162658/;
4186;Lee Won-tae;https://www.imdb.com/title/tt10208198/;
4187;Darren Aronofsky;https://www.imdb.com/title/tt1959490/;
4188;Luc Besson;https://www.imdb.com/title/tt0095250/;
4225;Gareth Edwards;https://www.imdb.com/title/tt31036941/;
4226;Lasse Hallström;https://www.imdb.com/title/tt1753383/;
4227;Isaac Florentine;https://www.imdb.com/title/tt6288694/;
4228;Tim Story;https://www.imdb.com/title/tt30445556/;
4229;Don Mancini;https://www.imdb.com/title/tt3280262/;
4230;David Ayer;https://www.imdb.com/title/tt2713180/;
4231;Jean Sarrus;https://www.imdb.com/title/tt0105244/;
4232;Serge Korber;https://www.imdb.com/title/tt0227750/;
4233;André Hunebelle;https://www.imdb.com/title/tt0454427/;
4234;Frédéric Forestier;https://www.imdb.com/title/tt32192665/;
4235;Claude Zidi;https://www.imdb.com/title/tt0197485/;
4236;Claude Zidi;https://www.imdb.com/title/tt0070128/;
4237;Alain Basnier;https://www.imdb.com/title/tt0225376/;
4238;James Gunn;https://www.imdb.com/title/tt5950044/;
4239;Peter Weir;https://www.imdb.com/title/tt0311113/;
4253;Christopher McQuarrie;https://www.imdb.com/title/tt9603208/;
4254;Brad Silberling;https://www.imdb.com/title/tt0112642/;
4255;James Cameron;https://www.imdb.com/title/tt0499549/;
4256;Nath Dumont;https://www.imdb.com/title/tt35404638/;
4257;Kazuya Shiraishi;https://www.imdb.com/title/tt31522349/;
4258;George P. Cosmatos;https://www.imdb.com/title/tt0090859/;
4259;Betty Thomas;https://www.imdb.com/title/tt0118998/;
4260;Steve Carr;https://www.imdb.com/title/tt0240462/;
4261;Rich Thorne;https://www.imdb.com/title/tt0481513/;
4262;Gore Verbinski;https://www.imdb.com/title/tt0325980/;
4263;Gore Verbinski;https://www.imdb.com/title/tt0383574/;
4264;Stephen Gaghan;https://www.imdb.com/title/tt6673612/;
4265;Joe Johnston;https://www.imdb.com/title/tt0097523/;
4273;Gore Verbinski;https://www.imdb.com/title/tt0449088/;
4274;Rob Marshall;https://www.imdb.com/title/tt1298650/;
4275;Joachim Rønning | Espen Sandberg;https://www.imdb.com/title/tt1790809/;
4276;Rob Cohen;https://www.imdb.com/title/tt0116040/;
4277;Menahem Golan;https://www.imdb.com/title/tt0093692/;
4278;Joseph Kosinski;https://www.imdb.com/title/tt16311594/;
4279;Michel Vocoret;https://www.imdb.com/title/tt0227377/;
4280;Jean-Pierre Desagnat | Jean-Pierre Vergne;https://www.imdb.com/title/tt0194748/;
4281;Philippe Clair;https://www.imdb.com/title/tt0211390/;
4318;Justin Routt;https://www.imdb.com/title/tt29252358/;
4419;Matt Shakman;https://www.imdb.com/title/tt10676052/;
4586;Steven Lisberger;https://www.imdb.com/title/tt0084827/;
4587;Joseph Kosinski;https://www.imdb.com/title/tt1104001/;
4663;Yarrow Cheney | Chris Renaud;https://www.imdb.com/title/tt2709768/;
4664;Chris Renaud | Jonathan del Val;https://www.imdb.com/title/tt5113040/;
4665;Peter Berg;https://www.imdb.com/title/tt1440129/;
4755;Mark Molloy;https://www.imdb.com/title/tt3083016/;
4756;Tony Scott;https://www.imdb.com/title/tt0092644/;
4757;John Landis;https://www.imdb.com/title/tt0109254/;
4758;Martin Brest;https://www.imdb.com/title/tt0086960/;
4759;Sam Raimi;https://www.imdb.com/title/tt0413300/;
4760;Sam Raimi;https://www.imdb.com/title/tt0316654/;
4761;Jon Watts;https://www.imdb.com/title/tt10872600/;
4762;Sam Raimi;https://www.imdb.com/title/tt0145487/;
4819;Anouar Moatassim;https://www.imdb.com/title/tt15004066/;
4820;Charlie Steeds;https://www.imdb.com/title/tt13316770/;
4821;Akiva Schaffer;https://www.imdb.com/title/tt3402138/;
4822;Tim Burton;https://www.imdb.com/title/tt1077368/;
4823;Tim Burton;https://www.imdb.com/title/tt0099487/;
4824;Chuck Russell;https://www.imdb.com/title/tt0110475/;
4828;Yeon Sang-ho;https://www.imdb.com/title/tt5700672/;
4829;Mary Harron;https://www.imdb.com/title/tt0144084/;
4830;Tom Shadyac;https://www.imdb.com/title/tt0109040/;
4831;Walter Hill;https://www.imdb.com/title/tt0095963/;
4832;Joachim Rønning;https://www.imdb.com/title/tt6604188/;
4833;Bob Hathcock;https://www.imdb.com/title/tt0099472/;
4834;Jennifer Yuh Nelson;https://www.imdb.com/title/tt1302011/;
4835;Byung-woo Kim;https://www.imdb.com/title/tt30254719/;
4836;Shinji Higuchi | Hideaki Anno;https://www.imdb.com/title/tt4262980/;
4837;Paul Thomas Anderson;https://www.imdb.com/title/tt30144839/;
4839;Jean-Marie Poiré;https://www.imdb.com/title/tt0084555/;
4843;Neil Marshall;https://www.imdb.com/title/tt0435625/;
4919;Jess Varley;https://www.imdb.com/title/tt13964560/;Correspondance retenue : The Astronaut (2025).
4921;Jackie Chan;https://www.imdb.com/title/tt0089374/;
4922;Mark Dindal;https://www.imdb.com/title/tt0120917/;
4923;Yûichi Satô;https://www.imdb.com/title/tt24478470/;
4924;Jean-Marie Poiré;https://www.imdb.com/title/tt0086079/;
4925;Edgar Wright;https://www.imdb.com/title/tt14107334/;Correspondance retenue : The Running Man (2025).
4926;Guillermo del Toro;https://www.imdb.com/title/tt1312221/;
4927;Tatsuya Yoshihara;https://www.imdb.com/title/tt30472557/;
4928;Jennifer Kaytin Robinson;https://www.imdb.com/title/tt4045450/;
4931;Lee Tamahori;https://www.imdb.com/title/tt0435705/;
4935;Kulp Kaljareuk;https://www.imdb.com/title/tt35669009/;
4936;Emma Tammi;https://www.imdb.com/title/tt30274401/;
4938;Sion Sono;https://www.imdb.com/title/tt6372694/;
4939;Dan Trachtenberg;https://www.imdb.com/title/tt31227572/;
4940;Ruben Fleischer;https://www.imdb.com/title/tt4712810/;
4941;Peter Howitt;https://www.imdb.com/title/tt0274166/;
4942;John Lee Hancock;https://www.imdb.com/title/tt0878804/;
4966;Timo Vuorensola;https://www.imdb.com/title/tt3038708/;
4967;Timo Vuorensola;https://www.imdb.com/title/tt1034314/;
4969;Tim Burton;https://www.imdb.com/title/tt0116996/;
4970;Tom Gormican;https://www.imdb.com/title/tt33244668/;
4971;Jared Bush | Byron Howard;https://www.imdb.com/title/tt26443597/;
5014;Angel Manuel Soto;https://www.imdb.com/title/tt33046197/;
5015;Wim Wenders;https://www.imdb.com/title/tt3563262/;
5218;Nia DaCosta;https://www.imdb.com/title/tt32141377/;
5219;Jonathan Mostow;https://www.imdb.com/title/tt0181852/;
5220;James Cameron;https://www.imdb.com/title/tt0103064/;
5221;Timur Bekmambetov;https://www.imdb.com/title/tt31050594/;
5234;McG;https://www.imdb.com/title/tt0438488/;
5243;James Cameron;https://www.imdb.com/title/tt0088247/;
5361;Tim Burton;https://www.imdb.com/title/tt0367594/;
5362;Tim Burton;https://www.imdb.com/title/tt0367594/;
5363;John Moore;https://www.imdb.com/title/tt1606378/;
5364;Justin Kurzel;https://www.imdb.com/title/tt2094766/;
5424;Guy Ritchie;https://www.imdb.com/title/tt1638355/;
5425;John Flynn;https://www.imdb.com/title/tt0097770/;
5444;Patrick Hughes;https://www.imdb.com/title/tt15940132/;
5496;James Cameron;https://www.imdb.com/title/tt1757678/;
5553;Aaron Horvath | Michael Jelenic;https://www.youtube.com/watch?v=eiHe-ebcBkQ;Distribution annoncée pour le film prévu en 2026.
5624;Tatsuya Ishihara;https://www.imdb.com/title/tt36592985/;
5643;Uwe Boll;https://www.imdb.com/title/tt35309713/;
5700;Keenen Ivory Wayans;https://www.imdb.com/title/tt0175142/;
5701;Keenen Ivory Wayans;https://www.imdb.com/title/tt0257106/;
5702;David Zucker;https://www.imdb.com/title/tt0362120/;
5703;Malcolm D. Lee | David Zucker;https://www.imdb.com/title/tt0795461/;
5755;Naoyuki Itô;https://www.imdb.com/title/tt14603848/;
5760;Roar Uthaug;https://www.imdb.com/title/tt1365519/;
5761;Todd Phillips;https://www.imdb.com/title/tt7286456/;
5765;Haruo Sotozaki | Hikaru Kondô;https://www.imdb.com/title/tt32820897/;
5805;Tom Gormican;https://www.imdb.com/title/tt11291274/;
5807;Stephen Shimek;https://www.imdb.com/title/tt10580188/;
5808;Monroe Robertson;https://www.imdb.com/title/tt39315819/;
5881;Rob Letterman;https://www.imdb.com/title/tt5884052/;
5888;Kunihiko Yuyama;https://www.imdb.com/title/tt0210234/;
5889;Masamitsu Hidaka;https://www.imdb.com/title/tt0304564/;
5890;Masamitsu Hidaka;https://www.imdb.com/title/tt1371721/;
5893;Kunihiko Yuyama;https://www.imdb.com/title/tt0235679/;
5894;Kunihiko Yuyama | Jim Malone;https://www.imdb.com/title/tt0287635/;
5895;Kunihiko Yuyama | Eric Stuart;https://www.imdb.com/title/tt0420076/;
5896;Kenneth Branagh;https://www.imdb.com/title/tt0800369/;
5897;Carlos Saldanha | Michael Thurmeier;https://www.imdb.com/title/tt1080016/;
5898;Chris Wedge | Carlos Saldanha;https://www.imdb.com/title/tt0268380/;
5908;Michael Tiddes;https://www.imdb.com/title/tt32093575/;
5909;Jon Favreau;https://movies.disney.com/star-wars-the-mandalorian-and-grogu;Distribution principale annoncée avant la sortie.
5926;Hayao Miyazaki;https://www.imdb.com/title/tt0096283/;
5927;Hayao Miyazaki;https://www.imdb.com/title/tt0245429/;
5928;Isao Takahata;https://www.imdb.com/title/tt0095327/;
5929;Hayao Miyazaki;https://www.imdb.com/title/tt0347149/;
5930;Alexandre Astier;https://www.imdb.com/title/tt34624872/;
5931;Pierre Coffin;https://www.imdb.com/title/tt32890033/;
5932;Kyle Balda | Brad Ableson | Jonathan del Val;https://www.imdb.com/title/tt5113044/;
